request_id,tenant_id,apartment_id,request_date,start_month,duration
41302,179,500,2023-08-20,2024-03,17
41306,346,480,2020-03-25,2021-01,23
41313,648,1938,2022-08-25,2023-04,19
41319,440,1310,2023-10-23,2024-06,22
41337,881,2182,2023-12-07,2024-08,4
41340,995,1589,2020-03-26,2020-05,17
41342,964,2189,2021-12-04,2022-11,4
41343,703,2509,2021-02-15,2021-11,18
41347,239,1687,2023-05-12,2024-02,11
41349,307,1644,2022-01-19,2022-11,5
41350,88,2653,2022-01-30,2022-05,6
41357,590,1973,2022-05-20,2023-01,14
41358,297,406,2022-01-22,2022-09,7
41360,937,273,2021-10-23,2021-12,16
41365,914,1454,2021-06-09,2021-08,21
41376,712,483,2022-08-21,2023-02,5
41378,714,923,2021-06-29,2021-08,11
41379,42,1129,2022-10-27,2023-01,15
41380,135,969,2020-03-28,2021-01,7
41385,74,1527,2020-10-03,2021-07,10
41386,328,971,2024-02-08,2024-08,3
41396,359,1236,2022-06-04,2022-11,13
41398,815,234,2023-10-27,2024-01,7
41399,126,1878,2021-05-15,2021-08,11
41400,809,1296,2022-06-28,2023-04,13
41409,340,448,2020-09-29,2020-10,11
41411,551,664,2020-06-25,2020-07,12
41413,640,44,2021-02-10,2021-04,15
41414,596,1825,2020-01-10,2020-08,13
41416,376,1879,2021-04-15,2021-07,4
41423,544,986,2022-08-21,2022-11,23
41429,326,1256,2020-09-07,2020-11,11
41431,376,570,2023-06-18,2024-03,3
41434,760,1065,2020-08-17,2021-02,23
41437,747,1564,2023-06-04,2023-12,8
41438,635,1030,2020-01-06,2020-12,17
41441,123,787,2020-02-11,2020-03,14
41444,768,535,2021-06-16,2022-05,4
41448,413,686,2024-03-29,2024-07,18
41451,590,195,2023-06-13,2023-08,4
41459,407,1354,2022-02-17,2022-05,8
41466,713,2091,2021-11-08,2021-12,23
41468,985,1461,2022-08-01,2022-09,20
41469,324,796,2022-11-14,2023-03,14
41475,567,2720,2024-06-24,2024-07,14
41481,493,1826,2023-05-07,2024-04,23
41490,832,2447,2020-04-05,2021-03,18
41498,234,1328,2022-07-15,2022-10,14
41500,789,1903,2022-12-27,2023-10,9
41507,786,2958,2021-09-12,2022-07,14
41512,239,1053,2021-09-18,2022-06,9
41517,481,1564,2020-12-29,2021-07,6
41518,988,2425,2022-07-04,2022-11,8
41529,236,1992,2024-05-15,2024-12,22
41534,261,2708,2021-01-01,2021-10,19
41546,190,412,2024-05-16,2024-11,13
41547,908,2190,2023-07-29,2024-01,15
41555,827,2413,2020-02-19,2020-04,8
41556,907,2733,2021-07-20,2022-04,16
41571,390,661,2020-12-16,2021-06,13
41575,425,1946,2022-12-26,2023-07,18
41577,487,2837,2020-07-14,2021-03,22
41585,223,2919,2022-05-05,2022-08,8
41591,15,351,2021-11-06,2022-01,22
41592,233,2158,2022-01-21,2022-10,21
41593,676,2451,2021-02-10,2021-05,10
41595,588,2799,2023-11-10,2024-05,8
41604,701,530,2022-04-10,2022-10,7
41609,683,1720,2023-09-26,2023-12,15
41614,65,2833,2022-03-13,2022-10,7
41619,10,742,2022-06-24,2023-06,21
41622,89,46,2020-05-16,2020-06,14
41623,553,1491,2021-07-02,2022-07,9
41624,424,1796,2020-10-17,2021-02,20
41625,169,254,2022-10-09,2023-07,8
41639,241,2891,2022-12-12,2023-12,15
41647,973,1584,2020-03-26,2021-02,9
41656,83,102,2024-02-04,2024-05,11
41659,400,84,2023-12-27,2024-10,10
41663,859,2342,2023-05-03,2023-08,14
41665,791,390,2022-04-21,2023-02,17
41666,271,2934,2023-02-19,2023-04,19
41667,950,2204,2021-08-23,2022-08,15
41673,985,356,2023-09-05,2024-09,22
41676,319,1411,2023-10-22,2023-12,19
41682,757,1104,2020-12-25,2021-06,20
41685,884,1174,2022-06-06,2022-12,9
41687,727,1529,2023-05-14,2024-02,20
41692,17,1541,2023-05-06,2023-09,14
41699,917,1651,2021-08-16,2022-04,3
41709,334,1387,2023-05-07,2023-09,20
41730,277,2899,2022-05-21,2023-05,12
41744,7,2256,2023-01-23,2023-04,12
41749,916,1693,2022-09-21,2023-01,24
41750,181,1400,2022-02-02,2022-04,5
41751,482,294,2021-10-15,2022-01,19
41752,37,2170,2020-06-30,2020-10,21
41761,393,806,2023-10-19,2024-04,12
41765,110,2684,2024-04-28,2024-11,4
41772,517,1447,2022-06-22,2022-12,13
41782,907,2048,2022-09-03,2022-10,23
41792,314,1915,2022-08-26,2023-08,3
41797,374,1510,2020-03-23,2020-10,4
41799,628,969,2022-06-04,2022-08,18
41809,858,914,2022-05-06,2023-05,19
41814,923,1467,2021-01-06,2021-08,22
41817,687,1282,2022-03-17,2022-09,23
41821,167,2748,2021-10-02,2022-08,12
41823,436,2842,2022-06-23,2023-06,14
41827,100,253,2021-09-22,2022-04,23
41830,306,1340,2022-04-15,2022-12,20
41837,429,876,2022-06-05,2022-10,22
41854,450,2880,2024-02-01,2024-04,18
41855,642,1716,2020-06-05,2021-02,24
41856,399,1723,2021-04-21,2022-04,7
41857,220,8,2022-05-12,2023-05,15
41864,249,1827,2023-10-11,2024-08,16
41866,349,360,2023-11-21,2024-06,3
41882,353,767,2023-01-06,2023-12,10
41886,505,284,2021-10-21,2022-03,13
41889,304,2087,2024-03-31,2024-09,11
41895,971,2202,2021-09-01,2021-10,23
41904,191,771,2023-01-18,2023-07,22
41905,282,1094,2021-12-03,2022-04,5
41915,179,1267,2021-06-05,2022-03,20
41917,515,282,2022-10-19,2022-12,24
41929,266,2421,2020-10-24,2021-06,4
41934,98,121,2023-09-26,2024-02,14
41942,556,1273,2022-11-17,2023-06,19
41945,865,759,2022-01-14,2022-06,14
41957,193,431,2022-04-05,2022-05,18
41959,735,795,2022-03-16,2022-04,11
41964,691,2788,2023-10-20,2024-08,15
41968,154,1372,2021-05-24,2022-05,18
41970,463,1903,2021-02-19,2021-08,4
41971,42,2204,2022-01-16,2022-08,11
41984,686,310,2021-09-30,2022-03,13
41985,933,2360,2023-06-08,2024-04,6
41986,221,2139,2020-06-19,2021-03,6
41987,970,2554,2021-01-20,2021-12,14
41990,32,2797,2023-07-25,2023-12,22
41992,352,2159,2020-02-10,2020-12,19
41997,512,1998,2023-10-24,2024-07,24
42000,78,738,2020-05-06,2020-07,21
42001,929,1112,2020-07-26,2021-07,20
42006,290,725,2023-03-30,2024-03,7
42012,521,69,2022-02-25,2022-10,11
42025,729,433,2022-01-08,2022-11,24
42036,367,1687,2022-04-15,2022-12,23
42040,34,1601,2023-04-17,2023-09,13
42050,733,760,2020-08-07,2021-01,5
42057,431,650,2023-09-03,2024-07,15
42068,10,2878,2020-03-28,2020-06,23
42072,79,2356,2022-05-17,2022-12,10
42080,315,2449,2022-02-07,2022-03,23
42083,857,251,2024-06-12,2024-12,20
42084,817,1317,2021-11-05,2022-06,3
42086,323,2667,2021-01-08,2022-01,22
42089,507,2459,2023-02-06,2023-04,4
42093,270,2440,2024-01-28,2024-04,23
42095,562,2546,2020-07-28,2020-08,23
42097,459,1757,2021-09-28,2022-06,17
42098,741,1894,2022-02-21,2022-11,5
42102,551,2410,2020-08-10,2021-05,3
42108,886,923,2021-12-24,2022-02,5
42110,496,1358,2023-10-18,2024-10,17
42116,422,2828,2023-04-28,2023-06,12
42117,743,1121,2024-04-13,2024-05,11
42119,704,2321,2020-05-09,2020-08,24
42131,416,2590,2022-11-06,2023-05,14
42134,197,6,2020-04-10,2021-04,3
42141,798,2144,2024-07-15,2024-11,18
42142,498,130,2022-01-01,2022-03,15
42146,504,673,2023-05-15,2024-01,11
42148,564,83,2022-03-24,2022-10,18
42152,205,2850,2023-11-04,2024-02,16
42158,541,599,2023-01-29,2023-02,11
42160,518,582,2022-10-21,2023-01,20
42165,449,1870,2021-01-21,2021-05,6
42170,333,139,2024-01-10,2024-03,18
42172,970,2127,2022-02-08,2022-03,11
42173,840,2976,2024-07-18,2024-10,3
42176,433,2458,2022-09-25,2023-05,9
42185,15,1682,2024-01-23,2024-11,9
42188,529,2024,2020-06-08,2021-01,13
42189,434,2095,2021-01-10,2021-05,22
42194,117,2404,2020-02-20,2021-02,3
42203,311,213,2020-11-29,2021-09,3
42204,648,166,2022-05-05,2022-09,15
42215,283,843,2022-03-02,2022-08,8
42228,368,2234,2020-10-02,2021-02,14
42234,757,1348,2023-03-30,2023-05,21
42236,896,859,2023-01-07,2023-03,5
42238,410,344,2020-04-16,2021-01,22
42243,559,1171,2023-04-25,2024-04,9
42244,544,331,2023-11-10,2024-03,7
42246,850,102,2020-08-26,2020-10,18
42252,858,285,2023-10-22,2023-11,20
42255,76,1953,2023-11-17,2024-11,16
42258,676,146,2023-07-11,2023-08,22
42263,790,225,2020-02-18,2020-03,13
42264,641,2142,2023-01-26,2023-11,15
42268,433,2275,2020-02-21,2020-05,15
42288,772,2259,2023-10-23,2024-06,10
42289,960,2312,2023-05-30,2023-10,14
42294,984,1838,2020-04-21,2020-06,10
42295,35,581,2021-12-19,2022-12,8
42299,748,787,2022-01-09,2022-05,20
42303,969,1782,2020-08-25,2020-09,11
42305,768,1311,2020-09-24,2021-09,8
42312,280,1413,2021-06-18,2021-08,20
42316,955,2873,2024-03-10,2024-06,10
42326,497,1919,2022-09-25,2023-05,6
42327,322,216,2022-04-24,2022-12,16
42337,744,1896,2023-01-07,2023-09,6
42348,7,114,2023-06-21,2023-07,20
42351,601,1618,2020-03-20,2020-08,19
42355,201,2911,2021-08-08,2021-11,7
42362,852,1695,2023-07-24,2024-03,10
42366,755,2271,2021-10-06,2022-06,19
42369,191,2045,2023-01-03,2024-01,3
42371,880,2186,2024-06-22,2024-08,3
42373,91,84,2023-08-04,2024-02,6
42385,867,2382,2021-12-02,2022-05,3
42388,167,1973,2020-07-16,2021-07,11
42394,179,742,2024-01-24,2024-05,24
42398,599,973,2021-12-11,2022-09,22
42399,312,1955,2021-08-30,2021-09,22
42401,40,781,2023-08-12,2023-11,23
42406,668,1792,2023-12-23,2024-09,7
42414,635,1753,2023-05-22,2023-07,5
42421,754,2094,2022-03-12,2023-03,14
42422,341,2538,2024-05-10,2024-06,17
42431,514,1797,2023-12-18,2024-07,8
42432,373,1050,2021-02-18,2021-12,14
42439,789,313,2022-08-21,2023-08,12
42445,242,2614,2020-03-10,2020-06,7
42449,536,211,2020-04-17,2020-06,10
42456,720,2219,2024-08-27,2024-12,23
42470,163,1098,2020-10-17,2021-08,3
42473,352,666,2024-01-06,2024-10,4
42480,276,2230,2023-02-25,2023-10,14
42482,69,2777,2023-12-18,2024-11,13
42484,692,273,2020-12-15,2021-11,10
42490,600,516,2021-11-11,2021-12,10
42495,601,2431,2021-11-06,2022-03,13
42496,966,1541,2021-03-18,2022-03,6
42497,488,668,2023-09-13,2024-02,8
42499,467,844,2023-10-05,2024-06,6
42503,746,558,2020-04-14,2021-03,22
42517,617,663,2021-11-29,2021-12,12
42519,52,2085,2020-05-29,2020-09,12
42528,686,1751,2022-10-02,2023-07,10
42536,834,915,2020-08-02,2021-01,16
42542,300,2915,2022-02-04,2022-09,10
42545,264,2634,2021-08-15,2021-09,21
42549,444,142,2020-05-06,2020-10,6
42559,57,1454,2023-07-07,2024-05,21
42560,41,712,2024-06-18,2024-12,7
42566,404,1240,2022-12-31,2023-05,10
42570,523,2775,2023-01-08,2023-04,24
42573,293,22,2022-04-15,2022-05,13
42586,51,171,2022-05-25,2022-08,24
42602,457,1114,2021-10-17,2021-12,18
42605,551,937,2020-12-27,2021-02,15
42607,228,2873,2020-05-15,2020-12,7
42617,275,2321,2023-10-15,2024-06,20
42618,192,817,2020-10-20,2021-09,23
42622,356,1061,2020-05-10,2020-09,11
42625,269,1249,2022-03-24,2023-01,10
42633,191,916,2021-02-12,2021-12,21
42634,161,2457,2021-07-31,2021-12,3
42648,533,390,2023-10-28,2024-02,4
42651,933,1594,2021-07-27,2021-08,15
42652,815,2400,2023-12-25,2024-03,5
42658,170,250,2024-02-26,2024-05,16
42660,808,1754,2024-02-21,2024-08,20
42669,24,1884,2021-05-29,2021-07,17
42675,922,1697,2022-09-23,2023-02,6
42681,882,1562,2023-10-26,2024-10,16
42706,965,480,2020-01-17,2020-08,3
42707,885,2497,2021-09-12,2021-12,14
42709,664,102,2023-05-14,2024-03,9
42715,712,2005,2023-09-16,2024-03,16
42734,992,511,2024-05-19,2024-08,6
42744,817,2460,2022-06-25,2022-12,17
42749,751,2494,2023-02-05,2023-11,3
42750,993,2068,2023-08-11,2024-03,21
42751,362,1254,2023-08-29,2023-10,5
42754,154,1015,2022-01-07,2022-04,12
42755,166,1993,2020-08-22,2021-07,3
42759,737,479,2024-03-04,2024-07,18
42765,67,1318,2020-05-16,2020-10,23
42770,3,2010,2020-10-04,2021-05,24
42773,429,2293,2022-10-16,2023-04,14
42785,511,2595,2023-10-28,2023-11,7
42796,199,2578,2020-10-15,2021-01,23
42803,24,625,2022-01-16,2022-12,3
42807,442,1564,2024-06-24,2024-08,15
42810,974,1175,2021-04-29,2021-05,6
42819,707,2465,2023-10-29,2023-11,8
42823,407,419,2020-07-02,2020-10,13
42826,908,2241,2022-09-05,2023-06,20
42827,885,1078,2022-02-09,2022-09,15
42834,565,379,2021-07-18,2022-01,18
42842,350,2285,2020-04-04,2020-12,13
42849,688,1731,2022-07-10,2023-02,7
42851,713,2477,2022-01-12,2022-12,4
42852,536,584,2023-11-16,2024-09,9
42853,716,122,2021-02-21,2021-11,16
42862,454,1927,2023-05-13,2023-07,11
42870,303,2704,2020-10-19,2021-05,16
42874,803,1303,2022-10-05,2023-01,24
42880,646,427,2022-07-30,2023-06,21
42884,533,2910,2020-07-28,2020-11,18
42885,309,2825,2021-07-07,2021-08,8
42888,516,875,2023-05-31,2023-07,9
42893,548,2453,2022-02-17,2022-10,8
42899,618,6,2022-04-23,2022-07,5
42909,128,21,2020-06-16,2020-08,24
42911,858,795,2023-08-17,2023-11,3
42913,434,645,2020-12-03,2021-04,9
42916,753,2004,2021-04-06,2021-12,18
42924,71,256,2020-09-07,2020-12,4
42933,234,1269,2024-05-06,2024-09,24
42940,368,1385,2020-07-04,2021-02,7
42949,171,1100,2023-09-02,2024-09,3
42952,487,2697,2023-11-20,2024-01,4
42955,713,2924,2020-11-04,2021-04,14
42964,202,2798,2021-07-26,2021-12,24
42982,7,225,2022-03-23,2023-02,4
42983,854,588,2024-01-26,2024-05,10
42985,712,2683,2021-06-19,2022-06,13
42993,65,24,2023-01-09,2023-10,14
42994,318,855,2022-04-03,2022-08,8
42996,693,721,2021-10-24,2022-03,11
42999,367,2202,2020-07-22,2021-01,12
43001,701,694,2021-07-21,2021-11,23
43007,178,2711,2023-03-04,2023-05,15
43017,989,1783,2022-12-05,2023-04,12
43021,713,1788,2023-07-27,2024-03,6
43028,534,1232,2021-09-21,2022-06,4
43031,948,1477,2020-02-13,2020-07,17
43041,368,1174,2023-12-30,2024-09,21
43042,592,2978,2020-02-17,2021-02,4
43046,986,1997,2021-11-14,2022-05,8
43050,456,1914,2023-10-02,2024-01,11
43052,850,2798,2021-12-29,2022-12,23
43054,286,1703,2023-11-19,2023-12,5
43076,276,9,2023-06-19,2023-12,18
43078,709,1652,2020-11-21,2021-01,10
43087,547,1369,2021-08-11,2021-12,24
43091,815,1991,2020-09-20,2021-07,11
43093,599,613,2021-03-13,2021-07,10
43094,208,1885,2021-08-21,2021-11,18
43105,600,824,2022-09-27,2023-07,4
43106,808,2590,2023-04-04,2023-06,18
43112,992,2040,2023-09-06,2024-05,15
43113,903,2455,2024-03-20,2024-11,13
43118,388,440,2020-07-13,2021-01,13
43123,517,2625,2023-03-28,2024-02,17
43124,688,1300,2023-08-14,2024-02,20
43125,996,136,2020-08-31,2021-07,17
43127,293,2306,2024-04-15,2024-09,22
43128,679,2917,2020-06-22,2020-12,16
43132,829,2815,2020-10-15,2021-03,3
43135,387,1634,2024-07-27,2024-09,6
43136,435,1792,2022-09-08,2023-07,19
43145,529,1705,2023-04-10,2023-10,3
43146,399,1995,2020-11-08,2021-10,11
43159,359,616,2022-07-20,2023-04,7
43160,897,337,2022-09-11,2023-01,9
43161,565,1832,2021-01-07,2021-09,19
43163,484,1523,2022-09-24,2023-05,22
43166,492,200,2020-03-29,2020-08,21
43172,405,1531,2023-04-27,2023-09,17
43173,124,2735,2020-01-20,2020-07,20
43174,671,2088,2022-06-16,2023-02,3
43178,56,1524,2023-01-30,2023-11,17
43180,549,2793,2022-07-01,2023-02,5
43181,772,1586,2020-10-14,2021-02,15
43185,273,1033,2021-08-30,2021-09,18
43188,999,2402,2023-01-15,2023-04,23
43193,846,1580,2021-05-03,2021-10,18
43205,380,816,2021-10-23,2022-05,19
43206,729,2205,2021-09-26,2022-02,11
43219,855,2963,2020-01-25,2020-08,23
43241,769,2680,2020-06-07,2021-05,12
43252,87,1452,2022-05-23,2022-07,19
43260,460,502,2022-01-24,2022-06,17
43265,658,128,2024-09-30,2024-10,20
43268,542,1076,2022-10-16,2023-03,8
43269,14,1957,2023-10-01,2024-07,5
43272,791,2800,2023-09-29,2024-09,23
43276,74,1160,2022-07-26,2022-09,19
43283,646,178,2022-04-25,2023-01,18
43285,358,2954,2021-01-17,2021-06,13
43289,348,124,2022-05-09,2022-09,5
43291,711,2692,2020-12-13,2021-11,17
43295,583,1720,2024-06-14,2024-07,8
43298,391,1604,2020-08-30,2020-12,20
43303,494,2579,2020-07-21,2020-09,21
43306,491,944,2021-11-24,2022-02,13
43310,631,352,2023-09-21,2023-11,7
43314,127,2754,2021-12-17,2022-08,10
43317,287,1321,2021-11-09,2022-11,21
43321,681,1886,2020-02-29,2020-07,4
43323,852,2268,2020-07-03,2020-10,9
43330,7,2365,2022-05-18,2022-10,24
43340,633,2419,2020-11-08,2021-06,3
43348,355,846,2022-02-01,2023-02,22
43352,187,266,2021-10-23,2022-02,14
43357,712,1748,2023-07-03,2024-04,8
43363,62,608,2022-02-27,2022-11,4
43364,855,94,2023-06-13,2023-08,10
43368,713,790,2021-09-20,2022-01,13
43372,650,160,2020-06-02,2020-12,8
43373,94,2443,2023-08-15,2024-04,18
43377,312,2690,2021-06-25,2021-09,24
43382,567,2836,2020-09-13,2021-05,16
43383,792,1234,2021-07-16,2021-11,23
43398,165,1370,2020-05-10,2020-10,21
43405,304,523,2023-05-24,2023-07,4
43406,231,479,2023-01-02,2023-10,7
43407,955,1399,2023-07-19,2024-04,20
43411,524,1117,2024-02-06,2024-07,11
43417,898,2048,2022-03-09,2022-10,16
43436,205,2489,2024-05-22,2024-08,24
43438,81,697,2020-01-28,2020-05,24
43439,410,1058,2020-02-08,2020-10,23
43446,40,648,2020-10-22,2021-08,13
43454,333,2931,2021-09-21,2021-11,5
43455,177,2519,2022-10-12,2022-11,4
43462,147,689,2021-06-02,2022-04,20
43463,639,360,2022-05-09,2022-11,8
43467,980,2744,2020-12-09,2021-05,8
43470,520,1780,2023-11-17,2024-03,15
43483,253,1800,2021-02-25,2021-03,15
43485,500,2763,2020-11-21,2021-08,15
43490,886,2944,2021-08-06,2022-04,8
43499,689,1369,2024-01-26,2024-07,13
43512,680,296,2023-12-15,2024-04,10
43513,145,1608,2023-09-29,2024-08,24
43514,962,213,2023-02-13,2023-10,6
43523,566,74,2021-01-26,2021-06,14
43526,820,1269,2021-11-11,2022-06,21
43532,509,1148,2022-01-21,2022-09,7
43536,699,169,2024-01-07,2024-07,17
43538,385,117,2023-03-12,2023-07,20
43550,317,1080,2022-01-31,2023-01,11
43556,720,1214,2020-10-27,2021-05,12
43566,826,1525,2021-10-05,2022-01,13
43568,884,907,2023-07-16,2024-03,14
43574,93,2069,2023-04-14,2024-04,5
43582,502,1701,2021-08-22,2022-04,14
43584,921,2290,2022-09-20,2023-06,10
43586,833,224,2021-12-03,2022-03,18
43588,608,1113,2021-01-16,2021-07,19
43589,47,2015,2023-04-23,2024-01,7
43601,112,2617,2024-04-05,2024-07,18
43602,221,2302,2021-11-16,2022-10,3
43603,594,1320,2023-11-06,2024-01,7
43604,288,1984,2020-03-21,2021-02,10
43607,555,1542,2023-02-19,2023-10,14
43608,496,1018,2022-07-09,2023-06,15
43610,135,1056,2022-02-14,2022-10,16
43612,83,42,2021-01-12,2021-12,15
43615,416,1903,2021-02-08,2021-08,15
43617,419,1653,2021-02-26,2021-12,10
43623,422,2154,2022-07-28,2022-10,21
43625,408,1673,2024-07-23,2024-12,17
43626,85,2145,2021-06-23,2021-12,14
43645,581,673,2020-11-04,2021-07,19
43653,548,2058,2023-09-16,2024-06,4
43654,668,1136,2022-04-09,2022-09,18
43668,354,1771,2021-10-02,2022-09,19
43674,631,1094,2021-12-08,2022-09,9
43675,648,522,2023-05-14,2023-07,20
43676,561,1873,2020-01-02,2020-08,13
43677,191,552,2023-04-30,2023-08,12
43688,119,943,2020-03-26,2020-06,12
43697,868,1734,2020-07-24,2021-03,16
43703,234,1415,2022-12-12,2023-05,11
43704,558,2611,2021-06-28,2021-08,24
43708,155,1364,2021-12-19,2022-04,24
43709,243,2496,2022-02-17,2022-12,4
43710,512,179,2021-09-12,2022-09,23
43719,649,1032,2021-12-03,2022-03,22
43720,961,1276,2021-05-26,2021-08,8
43725,554,1936,2024-01-29,2024-11,12
43736,192,392,2021-01-13,2021-08,3
43738,319,361,2022-01-30,2022-03,24
43739,935,2460,2024-01-09,2024-09,5
43742,970,2448,2021-09-27,2022-07,19
43749,456,1127,2022-11-27,2023-06,22
43755,847,1502,2024-01-04,2024-10,9
43764,184,150,2021-11-02,2022-05,17
43769,676,2753,2022-05-06,2023-01,5
43772,330,2240,2021-02-07,2021-03,13
43777,738,1205,2022-05-16,2022-07,17
43783,140,1629,2023-10-11,2024-09,10
43786,596,639,2023-10-02,2023-11,13
43788,88,2880,2023-09-20,2024-08,21
43796,909,1766,2020-09-11,2021-02,15
43800,759,782,2021-07-02,2021-12,7
43803,455,5,2021-10-26,2022-10,17
43806,51,2680,2022-04-26,2023-04,23
43810,456,1089,2024-10-10,2024-12,18
43816,115,405,2024-09-23,2024-11,6
43818,9,2649,2023-08-10,2024-07,15
43819,227,2057,2021-03-30,2021-04,7
43821,919,2904,2021-04-21,2021-08,13
43825,400,497,2021-12-09,2022-05,9
43829,602,705,2020-01-14,2021-01,7
43832,330,138,2021-06-15,2021-08,22
43839,971,2355,2021-03-11,2021-12,12
43843,952,476,2020-07-26,2021-07,11
43844,253,1892,2022-05-15,2023-01,4
43845,266,242,2021-01-09,2022-01,3
43848,42,1366,2022-12-15,2023-01,6
43853,940,2762,2022-07-25,2022-09,13
43854,574,2356,2022-10-01,2023-06,21
43858,410,2598,2020-07-11,2020-11,10
43860,311,2125,2021-05-12,2021-07,21
43864,69,2689,2022-08-04,2023-02,23
43867,407,2881,2020-07-03,2020-09,14
43870,886,539,2023-12-26,2024-11,20
43872,404,2575,2022-11-07,2023-09,15
43879,736,2709,2023-02-09,2023-07,11
43880,696,1242,2020-01-22,2020-03,9
43884,100,532,2021-01-30,2022-01,20
43889,231,2340,2023-01-11,2023-09,20
43903,665,78,2022-06-08,2023-05,13
43916,936,2547,2021-08-07,2021-10,14
43917,437,2013,2022-11-30,2023-11,12
43924,770,2222,2021-11-16,2022-08,19
43929,324,1537,2024-04-23,2024-11,13
43931,877,1267,2020-03-19,2021-01,5
43936,756,2853,2021-11-11,2022-07,4
43949,756,1055,2021-03-25,2021-04,22
43952,612,1961,2024-07-09,2024-12,19
43958,493,1633,2021-05-17,2021-07,21
43963,870,790,2022-10-21,2023-09,18
43964,662,2810,2020-10-03,2021-01,17
43968,208,2889,2020-03-02,2020-12,24
43970,555,1219,2020-11-09,2020-12,23
43977,118,284,2020-09-28,2021-05,3
43978,47,2501,2020-12-17,2021-01,4
43985,385,2259,2022-06-27,2022-08,12
43990,440,430,2021-04-09,2021-10,5
44000,187,2192,2023-05-04,2023-09,20
44005,253,620,2023-12-11,2024-02,21
44022,330,855,2021-04-15,2021-12,13
44024,705,2401,2023-03-19,2023-05,13
44025,98,467,2022-02-05,2022-06,7
44029,199,1715,2020-06-07,2021-01,13
44032,868,1278,2024-07-05,2024-09,22
44035,859,1623,2020-01-17,2020-04,20
44038,679,2302,2024-05-28,2024-10,23
44048,922,598,2022-06-18,2022-11,9
44054,939,1832,2022-04-07,2022-07,8
44058,393,2449,2023-10-30,2024-04,15
44068,483,1225,2023-09-25,2024-06,18
44078,723,1735,2020-10-29,2021-02,23
44084,349,1694,2023-12-15,2024-02,11
44089,25,480,2021-11-08,2022-03,14
44091,879,1297,2022-12-05,2023-02,6
44111,149,80,2020-07-01,2021-07,22
44116,507,2075,2024-02-21,2024-11,18
44130,8,2421,2021-04-24,2022-02,8
44137,142,2357,2020-03-09,2020-07,13
44144,665,577,2021-02-07,2021-07,23
44145,694,367,2022-12-03,2023-03,15
44146,257,984,2024-05-24,2024-09,23
44161,386,595,2022-02-06,2022-05,15
44163,53,839,2021-01-20,2021-12,7
44165,60,2040,2020-06-19,2020-11,7
44167,481,2319,2024-08-19,2024-10,22
44173,500,2003,2020-11-11,2021-04,21
44177,251,1288,2022-11-15,2023-03,16
44185,541,1437,2024-02-25,2024-03,6
44186,635,1761,2024-04-24,2024-10,3
44195,580,742,2022-08-31,2023-08,6
44204,479,2638,2021-12-13,2022-01,12
44207,431,1618,2021-04-09,2022-04,17
44213,607,1929,2023-10-25,2024-07,12
44224,709,1711,2020-09-02,2021-03,22
44235,670,1587,2023-12-15,2024-05,5
44241,698,404,2023-01-18,2023-07,9
44249,314,2426,2022-02-01,2022-10,15
44269,500,471,2022-01-08,2022-07,8
44274,427,1641,2020-07-04,2021-02,11
44279,555,100,2021-09-04,2022-01,22
44295,88,2097,2023-10-19,2024-06,16
44302,255,1693,2021-12-19,2022-08,6
44307,420,828,2023-07-08,2024-01,22
44309,261,2117,2023-04-14,2024-02,12
44312,939,2347,2020-05-15,2021-03,6
44316,543,335,2022-12-13,2023-03,18
